2025-03-27 19:50:14,517 - rank_0 - INFO - Rank 0: Starting with master at 192.168.1.80...
2025-03-27 19:50:14,517 - rank_0 - INFO - Job started at 2025-03-27 19:50:14
2025-03-27 19:50:14,517 - rank_0 - INFO - Master setting GLOO_SOCKET_IFNAME=wlo1
2025-03-27 19:50:14,517 - rank_0 - INFO - Master node ready at 192.168.1.80:29500
2025-03-27 19:50:14,517 - rank_0 - INFO - Using backend: gloo
2025-03-27 19:50:14,517 - rank_0 - INFO - Waiting for worker nodes to connect...
2025-03-27 19:55:41,178 - rank_0 - INFO - Rank 0: Starting with master at 192.168.1.80...
2025-03-27 19:55:41,178 - rank_0 - INFO - Job started at 2025-03-27 19:55:41
2025-03-27 19:55:41,178 - rank_0 - INFO - Rank 0 using network interface: wlo1
2025-03-27 19:55:41,178 - rank_0 - INFO - Master node at 192.168.1.80:29500
2025-03-27 19:55:50,072 - rank_0 - INFO - Rank 0 connected successfully
2025-03-27 19:55:50,072 - rank_0 - INFO - Rank 0 using CPU
2025-03-27 19:55:50,073 - rank_0 - INFO - Model size: 0.08 MB
2025-03-27 19:55:53,744 - rank_0 - INFO - Completed weight transmission in 0.0074s, throughput: 11.29 MB/s
2025-03-27 19:55:53,759 - rank_0 - INFO - Starting weight transmission at 1743119753.7597675, size: 85.31 KB
2025-03-27 19:55:53,768 - rank_0 - INFO - Completed weight transmission in 0.0087s, throughput: 9.62 MB/s
2025-03-27 19:55:53,783 - rank_0 - INFO - Starting weight transmission at 1743119753.7838986, size: 85.31 KB
2025-03-27 19:55:53,793 - rank_0 - INFO - Completed weight transmission in 0.0096s, throughput: 8.69 MB/s
2025-03-27 19:55:53,808 - rank_0 - INFO - Starting weight transmission at 1743119753.8088684, size: 85.31 KB
2025-03-27 19:55:53,817 - rank_0 - INFO - Completed weight transmission in 0.0085s, throughput: 9.78 MB/s
2025-03-27 19:55:53,832 - rank_0 - INFO - Starting weight transmission at 1743119753.832615, size: 85.31 KB
2025-03-27 19:55:53,847 - rank_0 - INFO - Completed weight transmission in 0.0148s, throughput: 5.63 MB/s
2025-03-27 19:55:53,862 - rank_0 - INFO - Starting weight transmission at 1743119753.862155, size: 85.31 KB
2025-03-27 19:55:53,870 - rank_0 - INFO - Completed weight transmission in 0.0088s, throughput: 9.48 MB/s
2025-03-27 19:55:53,886 - rank_0 - INFO - Starting weight transmission at 1743119753.8860176, size: 85.31 KB
2025-03-27 19:55:53,892 - rank_0 - INFO - Completed weight transmission in 0.0069s, throughput: 12.08 MB/s
2025-03-27 19:55:53,908 - rank_0 - INFO - Starting weight transmission at 1743119753.908234, size: 85.31 KB
2025-03-27 19:55:53,923 - rank_0 - INFO - Completed weight transmission in 0.0156s, throughput: 5.33 MB/s
2025-03-27 19:55:53,937 - rank_0 - INFO - Starting weight transmission at 1743119753.9379795, size: 85.31 KB
2025-03-27 19:55:53,946 - rank_0 - INFO - Completed weight transmission in 0.0084s, throughput: 9.86 MB/s
2025-03-27 19:55:53,961 - rank_0 - INFO - Starting weight transmission at 1743119753.961563, size: 85.31 KB
2025-03-27 19:55:53,968 - rank_0 - INFO - Completed weight transmission in 0.0066s, throughput: 12.54 MB/s
2025-03-27 19:55:53,983 - rank_0 - INFO - Starting weight transmission at 1743119753.9835758, size: 85.31 KB
2025-03-27 19:55:53,994 - rank_0 - INFO - Completed weight transmission in 0.0108s, throughput: 7.71 MB/s
2025-03-27 19:55:54,009 - rank_0 - INFO - Starting weight transmission at 1743119754.009173, size: 85.31 KB
2025-03-27 19:55:54,025 - rank_0 - INFO - Completed weight transmission in 0.0161s, throughput: 5.19 MB/s
2025-03-27 19:55:54,039 - rank_0 - INFO - Starting weight transmission at 1743119754.0393271, size: 85.31 KB
2025-03-27 19:55:54,047 - rank_0 - INFO - Completed weight transmission in 0.0081s, throughput: 10.29 MB/s
2025-03-27 19:55:54,062 - rank_0 - INFO - Starting weight transmission at 1743119754.0624824, size: 85.31 KB
2025-03-27 19:55:54,077 - rank_0 - INFO - Completed weight transmission in 0.0149s, throughput: 5.58 MB/s
2025-03-27 19:55:54,091 - rank_0 - INFO - Starting weight transmission at 1743119754.0918744, size: 85.31 KB
2025-03-27 19:55:54,104 - rank_0 - INFO - Completed weight transmission in 0.0125s, throughput: 6.66 MB/s
2025-03-27 19:55:54,118 - rank_0 - INFO - Starting weight transmission at 1743119754.1186066, size: 85.31 KB
2025-03-27 19:55:54,126 - rank_0 - INFO - Completed weight transmission in 0.0074s, throughput: 11.24 MB/s
2025-03-27 19:55:54,141 - rank_0 - INFO - Starting weight transmission at 1743119754.1410165, size: 85.31 KB
2025-03-27 19:55:54,153 - rank_0 - INFO - Completed weight transmission in 0.0124s, throughput: 6.74 MB/s
2025-03-27 19:55:54,167 - rank_0 - INFO - Starting weight transmission at 1743119754.1678526, size: 85.31 KB
2025-03-27 19:55:54,178 - rank_0 - INFO - Completed weight transmission in 0.0105s, throughput: 7.91 MB/s
2025-03-27 19:55:54,193 - rank_0 - INFO - Starting weight transmission at 1743119754.1930032, size: 85.31 KB
2025-03-27 19:55:54,204 - rank_0 - INFO - Completed weight transmission in 0.0114s, throughput: 7.32 MB/s
2025-03-27 19:55:54,219 - rank_0 - INFO - Starting weight transmission at 1743119754.2190504, size: 85.31 KB
2025-03-27 19:55:54,234 - rank_0 - INFO - Completed weight transmission in 0.0156s, throughput: 5.36 MB/s
2025-03-27 19:55:54,248 - rank_0 - INFO - Starting weight transmission at 1743119754.2486074, size: 85.31 KB
2025-03-27 19:55:54,258 - rank_0 - INFO - Completed weight transmission in 0.0100s, throughput: 8.36 MB/s
